93,335,8.2919999999973,280.5577777777777
93,343,129.14069818403163,272.637095435321
93,427,411.5749551971419,251.98823643358438
93,601,226.7076800262089,343.5900000994416
94,75,348.9602634341736,267.0093685367645
94,335,24.873600000000803,280.9651851851846
94,343,143.8545454557334,269.51181146842805
94,427,377.53220008125027,268.48456850503186
94,601,233.26959999999417,334.96666666666687
95,75,348.92739566514365,266.8779750299508
95,335,41.292799999999374,281.6611111111109
95,343,159.03213090956,268.33159595449274
95,427,347.5773733537653,291.6600248409609
95,601,240.41340001518847,326.71796302611125
96,75,348.9635324516496,266.6776304461622
96,335,56.8919999999963,280.66074074074044
96,343,174.93855999999596,269.34814814814854
96,427,318.67089333640024,302.9237901117221
96,601,247.61694550021502,318.50107754161286
97,75,348.9379200009489,266.83502881040664
97,335,71.50784145773628,278.7165339376996
97,343,192.16849600113164,272.8112740582764
97,427,290.3733070238303,310.34654249125595
97,601,252.6742400111914,310.6171111688587
98,75,348.9585542862744,266.9404499209322
98,335,85.72179754714284,276.7346860090398
98,343,209.44928582495092,279.0631702837096
98,427,260.3192000396706,326.2948449135565
98,601,258.0080000114094,305.11851857597236
99,75,348.97206857150877,266.9078583647675
99,335,99.74984699905463,275.4950880868818
99,343,226.21832728177424,285.82103694317885
99,427,233.71324017396034,348.9710750370858
99,601,264.0822545594574,299.5348822368107
100,75,349.01898311285095,266.8400526750094
100,335,113.49049091002145,274.6258249116931
100,343,243.1416000000013,291.59777777777765
100,427,208.12208034115088,373.69326116098756
100,601,272.1104000180617,292.14296308616184
101,75,348.9782613460613,266.8069103038837
101,335,127.26193333445792,271.9414506397004
101,343,260.33231999999765,294.8074074074078
101,427,183.67909363536626,400.4514457095667
101,601,280.9109091183359,284.4434345081266
102,75,348.959768891965,266.71627983933877
102,335,141.43696666771461,269.3902469322533
102,343,276.42959999999897,297.0952592592593
102,427,166.72044003419728,420.0924816854426
102,601,286.99040000000196,276.65925925925893
103,75,348.9801600014357,266.64871110575893
103,335,155.4227761914092,268.6868386351189
103,343,292.4084800000003,299.42562962963007
103,427,160.58876004084027,431.93085174485856
103,601,273.0189819487464,288.2724586156511
104,75,348.9899093345741,266.80315390526243
104,335,169.70514285777938,268.0521164093772
104,343,310.3614254581555,303.3053198353133
104,427,161.53004000451463,438.08170369075873
104,601,254.82053352302503,309.171852598912
105,75,348.92634676980947,266.60753985394825
105,335,185.2646181832938,268.83835014443935
105,343,328.1951563800657,307.68301673662626
105,427,160.67984000018612,438.81481481367103
105,601,236.78053349349284,335.9362969990147
106,75,348.88589076757853,266.6855963815935
106,335,201.19941818329892,272.90168347777245
106,343,343.15749818969493,305.50457921112485
106,427,160.58451555558065,438.93873251016123
106,601,217.89360018195225,359.2244452308944
107,75,348.86913342565316,266.67651147979797
107,335,216.6120000000035,279.0307407407413
107,343,356.817381818247,300.4653602702796
107,427,160.55039999999397,438.850370370371
107,601,198.5836001054338,382.5812967804543
108,75,348.8664125183834,266.62024249840744
108,335,231.74000000000206,284.9907407407413
108,343,366.9811752729902,299.56650774775096
108,427,159.6586399999984,439.45059259259267
108,601,180.08560030795593,406.88027043454423
109,75,348.84031019048166,266.5972786986559
109,335,246.44946668254306,291.7394752324043
109,343,371.31508089472504,299.2814024447015
109,427,158.59248615426282,439.9767578401923
109,601,173.9241600104492,404.5948148602563
110,75,348.8359973381898,266.65891576940504
110,335,258.8598666825419,302.55873449166336
110,343,370.58252586423697,299.7346651714246
110,424,7.247839999999997,290.024444444444
110,427,158.5164984615835,440.1247673320379
110,601,179.08683640411596,397.5192593968691
111,75,348.8188299476405,266.6375286533149
111,335,268.9832000000024,310.64518518518526
111,343,370.51698414756174,299.600822288965
111,424,24.842559999999594,288.898518518518
111,427,158.50775999999883,440.1355555555557
111,601,185.7538666860819,389.00839513922557
112,75,348.809617610292,266.6356629918609
112,335,278.8817200003791,311.9048148224506
112,343,370.62954006182395,299.84505958013074
112,424,41.930399999998826,283.94059259259217
112,427,158.4070400004748,440.2549841329346
112,601,192.3655999999994,381.4503703703698
113,75,348.8437826219649,266.5758284600175
113,335,289.64192000069033,310.75877778736196
113,343,370.7346726164121,300.0471119216952
113,424,58.83183999999915,281.10874074074064
113,427,158.4838400000552,440.315492064153
113,601,198.70040002232372,374.4807408230948
114,75,348.87356633372406,266.3682610989233
